"Index","SPFB.RTS.Open","SPFB.RTS.High","SPFB.RTS.Low","SPFB.RTS.Close","SPFB.RTS.Volume"
2015-12-23 14:45:00,77660,77700,77500,77580,13775
2015-12-23 15:00:00,77590,77700,77450,77590,11651
2015-12-23 15:15:00,77600,77630,77460,77550,8030
2015-12-23 15:30:00,77540,77850,77470,77750,17965
2015-12-23 15:45:00,77750,77950,77730,77830,13419
2015-12-23 16:00:00,77820,77970,77690,77800,13451
2015-12-23 16:15:00,77790,77990,77790,77840,11781
2015-12-23 16:30:00,77840,77900,77740,77850,10285
2015-12-23 16:45:00,77850,77860,77710,77790,8719
2015-12-23 17:00:00,77790,77900,77710,77740,12675
2015-12-23 17:15:00,77730,77970,77610,77940,19966
2015-12-23 17:30:00,77950,78090,77890,77970,22370
2015-12-23 17:45:00,77970,78090,77920,78010,11008
2015-12-23 18:00:00,78020,78190,77950,77950,18779
2015-12-23 18:15:00,77950,78130,77950,78050,11529
2015-12-23 18:30:00,78060,78600,78050,78570,47992
2015-12-23 19:00:00,78500,78720,78320,78340,18466
2015-12-23 19:15:00,78340,78510,78320,78450,8593
2015-12-23 19:30:00,78460,78820,78450,78660,13790
2015-12-23 19:45:00,78660,78760,78610,78660,7715
2015-12-23 20:00:00,78670,78890,78660,78800,13545
2015-12-23 20:15:00,78800,78950,78710,78820,11116
2015-12-23 20:30:00,78830,78830,78620,78730,8217
2015-12-23 20:45:00,78720,78880,78680,78750,4482
2015-12-23 21:00:00,78750,78870,78670,78760,5260
2015-12-23 21:15:00,78750,78870,78740,78840,2345
2015-12-23 21:30:00,78850,78940,78790,78850,7045
2015-12-23 21:45:00,78850,78940,78810,78910,4455
2015-12-23 22:00:00,78920,79120,78870,79020,14189
2015-12-23 22:15:00,79010,79140,78970,79060,10236
2015-12-23 22:30:00,79070,79220,79050,79150,6945
2015-12-23 22:45:00,79150,79200,79100,79140,3782
2015-12-23 23:00:00,79140,79210,79080,79110,5852
2015-12-23 23:15:00,79120,79180,79090,79120,4076
2015-12-23 23:30:00,79120,79270,79090,79220,8620
2015-12-23 23:45:00,79220,79300,79210,79290,3463
2015-12-24 10:00:00,79290,79590,79120,79390,32407
2015-12-24 10:15:00,79390,79400,79140,79300,16496
2015-12-24 10:30:00,79280,79370,79030,79100,11836
2015-12-24 10:45:00,79090,79120,78920,78990,15239
2015-12-24 11:00:00,78970,79130,78800,79030,18058
2015-12-24 11:15:00,79030,79040,78670,78690,16206
2015-12-24 11:30:00,78710,78920,78680,78860,14374
2015-12-24 11:45:00,78880,78930,78800,78850,6463
2015-12-24 12:00:00,78850,78870,78550,78640,16033
2015-12-24 12:15:00,78640,78700,78530,78530,11846
2015-12-24 12:30:00,78540,78600,78440,78450,14779
2015-12-24 12:45:00,78450,78540,78360,78500,11342
2015-12-24 13:00:00,78500,78650,78430,78630,10262
2015-12-24 13:15:00,78630,78640,78270,78320,15770
2015-12-24 13:30:00,78310,78320,78150,78220,14560
2015-12-24 13:45:00,78230,78250,78100,78180,12071
2015-12-24 14:00:00,78160,78300,78100,78250,9296
2015-12-24 14:15:00,78260,78260,78060,78150,14840
2015-12-24 14:30:00,78140,78210,78040,78120,8932
2015-12-24 14:45:00,78120,78270,78090,78220,8698
2015-12-24 15:00:00,78220,78270,78150,78220,6559
2015-12-24 15:15:00,78220,78560,78210,78530,18082
2015-12-24 15:30:00,78520,78590,78300,78480,17384
2015-12-24 15:45:00,78480,78540,78380,78520,7619
2015-12-24 16:00:00,78520,78740,78480,78740,12542
2015-12-24 16:15:00,78740,78740,78570,78630,9738
2015-12-24 16:30:00,78620,78710,78430,78530,10905
2015-12-24 16:45:00,78520,78630,78440,78550,6382
2015-12-24 17:00:00,78540,78700,78520,78690,9482
2015-12-24 17:15:00,78690,78790,78620,78690,11182
2015-12-24 17:30:00,78700,78730,78350,78380,13075
2015-12-24 17:45:00,78380,78430,78130,78140,13631
2015-12-24 18:00:00,78140,78140,77650,77840,35440
2015-12-24 18:15:00,77830,78030,77770,77990,12501
2015-12-24 18:30:00,78010,78070,77850,77950,11586
2015-12-24 19:00:00,77960,78150,77960,78080,6941
2015-12-24 19:15:00,78090,78330,78040,78320,9100
2015-12-24 19:30:00,78320,78430,78210,78240,7046
2015-12-24 19:45:00,78240,78300,78220,78270,2006
2015-12-24 20:00:00,78270,78270,78050,78180,5394
2015-12-24 20:15:00,78170,78200,78050,78090,2759
2015-12-24 20:30:00,78090,78100,78010,78090,2208
2015-12-24 20:45:00,78100,78100,77860,77900,4881
2015-12-24 21:00:00,77900,78310,77890,78140,8853
2015-12-24 21:15:00,78140,78200,77900,78170,10603
2015-12-24 21:30:00,78170,78190,78070,78160,1913
2015-12-24 21:45:00,78150,78190,78140,78170,897
2015-12-24 22:00:00,78170,78170,78080,78090,1285
2015-12-24 22:15:00,78090,78110,78070,78110,337
2015-12-24 22:30:00,78100,78100,78010,78040,1071
2015-12-24 22:45:00,78020,78070,78010,78070,695
2015-12-24 23:00:00,78070,78100,78020,78030,743
2015-12-24 23:15:00,78030,78160,78030,78140,1347
2015-12-24 23:30:00,78150,78250,78140,78250,2078
2015-12-24 23:45:00,78230,78300,78220,78300,1353
2015-12-25 10:00:00,78280,78450,78120,78130,13674
2015-12-25 10:15:00,78130,78220,77910,77930,10034
2015-12-25 10:30:00,77910,78090,77880,77910,8313
